timestamp,bid,ask
2025-08-05T09:00:49.235570Z,1.1022395887424468,1.1023680680070123
2025-08-05T09:00:49.275622Z,1.1022735005877302,1.1024919100389177
2025-08-05T09:00:49.446692Z,1.102291157646913,1.1024862148284393
2025-08-05T09:00:49.534596Z,1.1023191678670794,1.1025503609376957
2025-08-05T09:00:50.862071Z,1.102334467946729,1.1025671497075307
2025-08-05T09:00:51.687515Z,1.1024086240368578,1.102531886496628
2025-08-05T09:00:52.189262Z,1.1024017162452704,1.1025422919022823
2025-08-05T09:00:53.215022Z,1.102505143023411,1.1026345790271945
2025-08-05T09:00:54.029006Z,1.1024939375541858,1.102610362023921
2025-08-05T09:00:54.132254Z,1.1025052312457104,1.1025631565102434
2025-08-05T09:00:55.247661Z,1.1026015555426907,1.10275081815679
2025-08-05T09:00:55.635211Z,1.1027117256563534,1.102797447376668
2025-08-05T09:00:56.458885Z,1.1025709538753095,1.1027192452812327
2025-08-05T09:00:57.591006Z,1.1025096968289516,1.10276548536943
2025-08-05T09:00:57.782371Z,1.1024981209920752,1.1026226537372588
2025-08-05T09:00:57.840667Z,1.1024517335422184,1.1026114722424998
2025-08-05T09:00:57.970010Z,1.1022824875062613,1.1024778199255518
2025-08-05T09:00:58.248539Z,1.1023153846073024,1.1024793991719006
2025-08-05T09:00:59.100454Z,1.1022759977365544,1.1024406219459517
2025-08-05T09:01:00.086126Z,1.1023210732618025,1.1024529531401182
2025-08-05T09:01:00.089614Z,1.102251796696045,1.102390202797292
2025-08-05T09:01:00.447052Z,1.1023004029738988,1.1024024024477894
2025-08-05T09:01:00.717189Z,1.1022577659275954,1.1024500681780398
2025-08-05T09:01:00.842773Z,1.102433402747089,1.1024963281642584
2025-08-05T09:01:00.906613Z,1.1024716866206707,1.10267024103759
2025-08-05T09:01:01.112567Z,1.1026020063950042,1.102681821475767
2025-08-05T09:01:02.544128Z,1.102551075722324,1.102749206086028
2025-08-05T09:01:02.739320Z,1.1027234125084258,1.1028557216321153
2025-08-05T09:01:03.105046Z,1.1026843973515372,1.1027728039171307
2025-08-05T09:01:03.712089Z,1.1025867600794583,1.1027657250117124
2025-08-05T09:01:03.938076Z,1.1026007758914982,1.102797214268252
2025-08-05T09:01:05.721975Z,1.1027908240775663,1.1029189201451612
2025-08-05T09:01:07.362980Z,1.102778250587736,1.10296428111517
2025-08-05T09:01:07.508011Z,1.1028639354170786,1.1029139354170785
2025-08-05T09:01:07.851841Z,1.1027930589624582,1.102877029147971
2025-08-05T09:01:08.030806Z,1.102810204507026,1.1030248249535497
2025-08-05T09:01:08.198431Z,1.102931234234612,1.103070050770902
2025-08-05T09:01:08.217223Z,1.1030461910271707,1.1031030803608484
2025-08-05T09:01:08.687469Z,1.103010214372906,1.1031252710638837
2025-08-05T09:01:09.036729Z,1.1030046668335642,1.1031084968099378
2025-08-05T09:01:09.063155Z,1.102941136829989,1.1030828387434153
2025-08-05T09:01:09.226468Z,1.1029807556866702,1.10311221813748
2025-08-05T09:01:10.420898Z,1.1029348988239518,1.1030938454103987
2025-08-05T09:01:10.557828Z,1.1029035683257,1.1030500950231195
2025-08-05T09:01:10.636093Z,1.1028737660512995,1.1030917530140512
2025-08-05T09:01:10.972229Z,1.1028994848434899,1.1030707122734758
2025-08-05T09:01:13.094247Z,1.1028983589939372,1.103071242574497
2025-08-05T09:01:13.232819Z,1.1029384274296372,1.103146685285832
2025-08-05T09:01:13.790397Z,1.1030129081914501,1.1031434697539289
2025-08-05T09:01:14.507341Z,1.1030493742331473,1.1031362803609792
2025-08-05T09:01:14.643008Z,1.1030296942322908,1.1032400427485223
2025-08-05T09:01:15.294382Z,1.1030308118185317,1.1031876039059372
2025-08-05T09:01:15.523643Z,1.1030686795829212,1.1032256471433162
2025-08-05T09:01:16.023895Z,1.1031287793148061,1.1032471128187298
2025-08-05T09:01:16.525814Z,1.1030735107887593,1.103192668022104
2025-08-05T09:01:16.909507Z,1.1031271337974635,1.103319469914402
2025-08-05T09:01:16.956822Z,1.103105168088607,1.1033044008785138
2025-08-05T09:01:17.858644Z,1.103148286461096,1.1033374776313833
2025-08-05T09:01:18.052049Z,1.1032488143744466,1.1034384624547189
2025-08-05T09:01:18.155265Z,1.1033415279718262,1.1035199794486892
2025-08-05T09:01:18.176080Z,1.103387907484401,1.103544483620905
2025-08-05T09:01:18.622969Z,1.1034080893055465,1.1035493203213305
2025-08-05T09:01:19.188895Z,1.103462558357211,1.1036730745497083
2025-08-05T09:01:19.197258Z,1.1035755846379043,1.1037068985943799
2025-08-05T09:01:19.556073Z,1.1035550908465148,1.1037235898072089
2025-08-05T09:01:19.684485Z,1.1035723841792198,1.103682183529322
2025-08-05T09:01:20.202547Z,1.1034821054558992,1.1035991405040568
2025-08-05T09:01:20.298349Z,1.1035153704932972,1.1036535627649044
2025-08-05T09:01:20.885455Z,1.1035597359519849,1.1036695390331484
2025-08-05T09:01:21.129934Z,1.103621562804684,1.103811455395958
2025-08-05T09:01:22.510106Z,1.1037317035345267,1.1038143018219493
2025-08-05T09:01:22.584078Z,1.1038095304310958,1.1039644919122649
2025-08-05T09:01:22.792644Z,1.103803494586331,1.1039601199911733
2025-08-05T09:01:22.852866Z,1.1039550642256077,1.1040145242466919
2025-08-05T09:01:24.145961Z,1.1039258658389788,1.1040538146479524
2025-08-05T09:01:25.195128Z,1.1039906808319353,1.1041534658088379
2025-08-05T09:01:25.344292Z,1.1039368901917122,1.104108326591377
2025-08-05T09:01:25.883673Z,1.1040033878572546,1.1041431724968247
2025-08-05T09:01:26.733415Z,1.1039010746227065,1.1040849190329307
2025-08-05T09:01:27.138481Z,1.1039421153548115,1.1040866495419497
2025-08-05T09:01:27.515621Z,1.1040024802083688,1.1041531628539725
2025-08-05T09:01:27.654060Z,1.1040032503685895,1.104165833062039
2025-08-05T09:01:27.702923Z,1.1039618759016947,1.1041582258831313
2025-08-05T09:01:28.840485Z,1.1040901032656538,1.1042063173655332
2025-08-05T09:01:29.993872Z,1.1041174032156111,1.1042430621219852
2025-08-05T09:01:30.495207Z,1.1041312294501477,1.1042477846255612
2025-08-05T09:01:30.702230Z,1.104163860125236,1.1042972502394288
2025-08-05T09:01:30.917014Z,1.104315546866527,1.1045368585794313
2025-08-05T09:01:31.564247Z,1.1044445262624083,1.104623162528375
2025-08-05T09:01:32.701296Z,1.1045955533355374,1.1046889988482789
2025-08-05T09:01:33.791862Z,1.10464760643517,1.1047675840868907
2025-08-05T09:01:34.548643Z,1.1046727513171422,1.1048413896783558
2025-08-05T09:01:35.062298Z,1.104601335984196,1.1047060105951492
2025-08-05T09:01:35.106244Z,1.1045961461920457,1.1047098791900052
2025-08-05T09:01:35.194391Z,1.1045557629532006,1.1047730109365093
2025-08-05T09:01:36.338506Z,1.1045327868214099,1.1046521180399862
2025-08-05T09:01:36.804753Z,1.1044647517495267,1.1046624850903282
2025-08-05T09:01:36.809373Z,1.1043791674512609,1.1045919336107375
2025-08-05T09:01:36.862871Z,1.104467496452708,1.1045808233481496
2025-08-05T09:01:37.407452Z,1.1045616864566656,1.104667188328838
2025-08-05T09:01:37.409989Z,1.1046541614289564,1.1047903548246323
2025-08-05T09:01:37.497647Z,1.1047409187681934,1.10483648738216
2025-08-05T09:01:37.895496Z,1.104694378517909,1.1048504302118343
2025-08-05T09:01:38.484154Z,1.1046280463079896,1.104767763712397
2025-08-05T09:01:39.011875Z,1.1045500603700615,1.1047180893708557
2025-08-05T09:01:39.138850Z,1.1044898711722457,1.1047097183450572
2025-08-05T09:01:39.761559Z,1.1044931656425716,1.10468403989161
2025-08-05T09:01:39.896971Z,1.1045343889713524,1.104708850960123
2025-08-05T09:01:40.093788Z,1.1045773123675846,1.1046290099469362
2025-08-05T09:01:40.779967Z,1.1045806492552335,1.1047528180543384
2025-08-05T09:01:41.304354Z,1.1045778574401595,1.1048139888231947
2025-08-05T09:01:42.250332Z,1.1047150129591838,1.1047650129591837
2025-08-05T09:01:42.786239Z,1.1047605787906203,1.104945047917769
2025-08-05T09:01:43.206261Z,1.1047540057666059,1.1048960378378678
2025-08-05T09:01:43.255440Z,1.1048407345189701,1.104948244768819
2025-08-05T09:01:43.484648Z,1.1048428433462818,1.1050328997754773
2025-08-05T09:01:43.638728Z,1.1048442695362652,1.1050797548312956
2025-08-05T09:01:43.778578Z,1.1049661419037398,1.1051549034401817
2025-08-05T09:01:45.584733Z,1.1050931674650497,1.1052246078674866
2025-08-05T09:01:45.834427Z,1.105094783556856,1.1051976100656358
2025-08-05T09:01:46.947455Z,1.1051016736309418,1.1052589050126314
2025-08-05T09:01:47.446122Z,1.1051460299018672,1.1053396883664863
2025-08-05T09:01:48.238035Z,1.105206450606414,1.1053370979551025
2025-08-05T09:01:48.587253Z,1.1052855943126327,1.1054210751630502
2025-08-05T09:01:49.017331Z,1.1052709752501535,1.1055620752626454
2025-08-05T09:01:49.356478Z,1.105472951513677,1.105676884110975
2025-08-05T09:01:49.465085Z,1.1054237669007394,1.1056312733346592
2025-08-05T09:01:50.105966Z,1.1055280878234512,1.1056050735281482
2025-08-05T09:01:50.270755Z,1.105500271656666,1.1056149122227013
2025-08-05T09:01:50.283063Z,1.1055647813858915,1.1057185154678641
2025-08-05T09:01:50.801547Z,1.105539444350342,1.1056393874724477
2025-08-05T09:01:50.899014Z,1.105543050481465,1.1057730703464095
2025-08-05T09:01:52.309556Z,1.105556567128861,1.1057770827441906
2025-08-05T09:01:53.848337Z,1.105607682186281,1.1057310049194118
2025-08-05T09:01:55.080092Z,1.1055085224042216,1.1057477183345519
2025-08-05T09:01:55.311236Z,1.1055726651470972,1.1057224525422613
2025-08-05T09:01:55.319025Z,1.1056230783221501,1.1059025478080198
2025-08-05T09:01:56.636787Z,1.1057311513814392,1.1058883856879655
2025-08-05T09:01:56.916256Z,1.1058078657476904,1.105986675385207
2025-08-05T09:01:58.616677Z,1.1059391366022646,1.1061591317743231
2025-08-05T09:02:00.273545Z,1.106007612369093,1.1062214940365835
2025-08-05T09:02:01.232239Z,1.1060414588706118,1.1062169954739185
2025-08-05T09:02:01.406627Z,1.1061361993989847,1.1062791423830123
2025-08-05T09:02:01.649773Z,1.1061357297087409,1.1063114363437403
2025-08-05T09:02:02.602136Z,1.1061875447072862,1.1062967354986926
2025-08-05T09:02:02.792709Z,1.1061189874045945,1.1062765940905375
2025-08-05T09:02:02.885568Z,1.1062583558382166,1.1063528904615918
2025-08-05T09:02:03.292436Z,1.106301583201984,1.1063625391199798
2025-08-05T09:02:04.668083Z,1.1063177783406182,1.106470299678825
2025-08-05T09:02:05.263496Z,1.1062737863742382,1.1064869002687716
2025-08-05T09:02:05.685552Z,1.1063604025061289,1.106556692738209
2025-08-05T09:02:05.736666Z,1.106389289417945,1.1065351938031587
2025-08-05T09:02:06.213931Z,1.1063861372361614,1.1066234867210702
2025-08-05T09:02:08.519216Z,1.106550481603447,1.106672028533905
2025-08-05T09:02:08.594676Z,1.1066854327738582,1.1067395411407683
2025-08-05T09:02:08.959924Z,1.1067381046453992,1.1067881046453991
2025-08-05T09:02:10.009228Z,1.1066591467689726,1.106750087221943
2025-08-05T09:02:10.684245Z,1.1068490478971862,1.1070398791343492
2025-08-05T09:02:11.281282Z,1.1070473413980313,1.107165601263858
2025-08-05T09:02:11.887426Z,1.1071180445768842,1.107291092508977
2025-08-05T09:02:12.110172Z,1.1070940953926955,1.1073264095618747
2025-08-05T09:02:12.283953Z,1.1072087736286806,1.1073037687805516
2025-08-05T09:02:13.112640Z,1.1071884991771315,1.1073624241637212
2025-08-05T09:02:13.943304Z,1.107320018419525,1.1074969665731578
2025-08-05T09:02:14.952279Z,1.1074252643219935,1.1075322274225698
2025-08-05T09:02:16.174587Z,1.1073744268380168,1.1075921373842792
2025-08-05T09:02:16.532634Z,1.1074399225446556,1.1075755371918783
2025-08-05T09:02:16.880726Z,1.1075673432553932,1.1076981556063477
2025-08-05T09:02:17.681201Z,1.1076604427700039,1.1079160234309247
2025-08-05T09:02:18.206061Z,1.1078513758773179,1.1080275142144362
2025-08-05T09:02:18.811336Z,1.1079440398870652,1.1081403044145495
2025-08-05T09:02:19.605646Z,1.1079724034126,1.108190148059176
2025-08-05T09:02:20.709308Z,1.1078726868392113,1.1079901631392381
2025-08-05T09:02:20.915549Z,1.1078994595393188,1.1081119505941714
2025-08-05T09:02:21.151017Z,1.1079987919827332,1.1081236972769835
2025-08-05T09:02:21.200365Z,1.1080645835032517,1.1081873523337848
2025-08-05T09:02:21.632072Z,1.1081172271631534,1.1082536271645378
2025-08-05T09:02:21.650374Z,1.1080980048276905,1.108216901585943
2025-08-05T09:02:21.963677Z,1.1081537364554077,1.1083448442770407
2025-08-05T09:02:22.354824Z,1.1082644184203465,1.1084277789531036
2025-08-05T09:02:22.523639Z,1.1083835945694525,1.1085090333487215
2025-08-05T09:02:22.970455Z,1.1084717080077924,1.10865543325945
2025-08-05T09:02:22.985943Z,1.1085911190908346,1.1087273599689653
2025-08-05T09:02:23.004975Z,1.1086236870979755,1.1087572835794575
2025-08-05T09:02:23.869651Z,1.1086673236024684,1.1088197577967134
2025-08-05T09:02:24.092944Z,1.1087205354432426,1.108893708461026
2025-08-05T09:02:24.160889Z,1.1087872108307155,1.1089567032131842
2025-08-05T09:02:24.530216Z,1.1089279813392336,1.109059818880121
2025-08-05T09:02:25.265040Z,1.1089972245982402,1.1091895801586122
2025-08-05T09:02:25.386599Z,1.109215426184843,1.1093543064772888
2025-08-05T09:02:25.874209Z,1.109426250477185,1.1095435012527546
2025-08-05T09:02:25.918815Z,1.109510592879139,1.1095871917967006
2025-08-05T09:02:25.945348Z,1.1092624256728432,1.109461584596893
2025-08-05T09:02:26.324302Z,1.1094253422940288,1.1095759617978385
2025-08-05T09:02:26.713257Z,1.1094451749536303,1.1096057185715558
2025-08-05T09:02:27.220526Z,1.109432491653666,1.109634781799451
2025-08-05T09:02:27.868006Z,1.1095048273865817,1.109630957075002
2025-08-05T09:02:29.729785Z,1.1095585820130098,1.1096398620505863
2025-08-05T09:02:30.092931Z,1.1096221341901271,1.1097756232252378
2025-08-05T09:02:30.287941Z,1.109576186543192,1.109741584620796
2025-08-05T09:02:31.080768Z,1.1095816344406606,1.1097184919873524
2025-08-05T09:02:31.238694Z,1.1096211696375782,1.1098448565164818
2025-08-05T09:02:31.527686Z,1.1098092208154573,1.1098592208154572
2025-08-05T09:02:31.568539Z,1.1098338436897288,1.110039846521624
2025-08-05T09:02:31.581378Z,1.1098526106315856,1.1100421683141037
2025-08-05T09:02:33.225068Z,1.1098593104325938,1.1100321489714788
2025-08-05T09:02:34.128952Z,1.1099497295166083,1.1099997295166082
2025-08-05T09:02:34.724273Z,1.1099451222232508,1.1101593166624144
2025-08-05T09:02:34.987203Z,1.1101612465882298,1.1102599248826979
2025-08-05T09:02:35.082356Z,1.110077928545253,1.1102025439463337
2025-08-05T09:02:35.167416Z,1.1101177203926382,1.1102591907593986
2025-08-05T09:02:35.311419Z,1.1100795163860149,1.1102498872877475
2025-08-05T09:02:35.709814Z,1.1100293495192084,1.1102113209213182
2025-08-05T09:02:36.336739Z,1.1101489404695983,1.1103435824973142
2025-08-05T09:02:36.876434Z,1.110249564056409,1.1104403567319128
2025-08-05T09:02:37.040640Z,1.1103563554026394,1.1105190017628501
2025-08-05T09:02:38.589692Z,1.1104759021227877,1.1106466982557404
2025-08-05T09:02:39.259201Z,1.1105461868606201,1.1106416491748292
2025-08-05T09:02:39.663316Z,1.1105735502011622,1.110685998860821
2025-08-05T09:02:40.136331Z,1.1107391583445725,1.110933931355756
2025-08-05T09:02:40.408350Z,1.1107889562070505,1.1109808166813868
2025-08-05T09:02:40.550681Z,1.1109044064165217,1.111090596387344
2025-08-05T09:02:40.770688Z,1.111000587319459,1.1111248664813762
2025-08-05T09:02:41.479779Z,1.1109091465422516,1.1111046711488486
2025-08-05T09:02:41.487028Z,1.1108923942140092,1.1109843319913852
2025-08-05T09:02:41.548718Z,1.110863912761691,1.1110677807521843
2025-08-05T09:02:41.572265Z,1.1110320926880584,1.1111690491479962
2025-08-05T09:02:41.593056Z,1.111100873026487,1.111335081546804
2025-08-05T09:02:42.560158Z,1.111306886403307,1.1113808142987036
2025-08-05T09:02:43.168278Z,1.1112261436170843,1.11146431381938
2025-08-05T09:02:43.489670Z,1.1114516545194122,1.1115835813029542
2025-08-05T09:02:43.541148Z,1.111455238651396,1.1115862646885957
2025-08-05T09:02:43.879407Z,1.1115215649003136,1.1116813068412628
2025-08-05T09:02:44.200132Z,1.111610068026745,1.1117252140811047
2025-08-05T09:02:44.295229Z,1.1116500832104061,1.111796466760341
2025-08-05T09:02:44.579679Z,1.111822106202335,1.1119352248890713
2025-08-05T09:02:44.833847Z,1.111842194181056,1.111957141004507
2025-08-05T09:02:45.312208Z,1.1117911776685234,1.1119655219660383
2025-08-05T09:02:45.816265Z,1.111895035212859,1.1119999569380936
2025-08-05T09:02:45.839446Z,1.1119333318246731,1.112044922112923
2025-08-05T09:02:46.074138Z,1.112239655065861,1.1123210155033736
2025-08-05T09:02:46.565700Z,1.1123310201373287,1.1124558236033304
2025-08-05T09:02:46.915420Z,1.1123271517413502,1.1125427318428365
2025-08-05T09:02:47.886095Z,1.112380002458646,1.112487705776641
2025-08-05T09:02:48.423582Z,1.1123216592558876,1.1124350775926282
2025-08-05T09:02:48.512508Z,1.112299773368559,1.1124594694658831
2025-08-05T09:02:48.549099Z,1.1123908376367726,1.1125222978150828
2025-08-05T09:02:49.063296Z,1.1124900078961573,1.1127514156178249
2025-08-05T09:02:49.076731Z,1.1126938863481,1.1128357599498662
2025-08-05T09:02:49.517405Z,1.1127665410617331,1.1129333019790442
2025-08-05T09:02:50.926033Z,1.112799946308102,1.1129971347473417
2025-08-05T09:02:51.354424Z,1.112888555486087,1.11308478437938
2025-08-05T09:02:51.600074Z,1.1129418111413294,1.1131034755204072
2025-08-05T09:02:52.115488Z,1.1131366228176751,1.113278566443341
2025-08-05T09:02:52.421966Z,1.1131402305461813,1.113391431973
2025-08-05T09:02:52.816373Z,1.1132585914831954,1.1134036034694295
2025-08-05T09:02:54.235437Z,1.113190692621392,1.1133186081161706
2025-08-05T09:02:54.479401Z,1.1132541564709388,1.113371864021524
2025-08-05T09:02:56.103947Z,1.1134085579663295,1.113472217806194
2025-08-05T09:02:57.282735Z,1.113345344513509,1.1135364253011208
2025-08-05T09:02:57.391683Z,1.1134376993999124,1.1134876993999123
2025-08-05T09:02:57.427625Z,1.1135129481967174,1.1136626620546723
2025-08-05T09:02:57.480738Z,1.1134915245638828,1.1136312815321694
2025-08-05T09:02:57.489933Z,1.1135736740670243,1.1138356723266358
2025-08-05T09:02:57.539536Z,1.1137125434753812,1.1137709609139455
2025-08-05T09:02:58.113973Z,1.1137361404273218,1.1138410852629728
2025-08-05T09:02:58.150898Z,1.113714778881735,1.113857974058801
2025-08-05T09:02:58.342977Z,1.113814913797148,1.1139550373302745
2025-08-05T09:02:59.274740Z,1.1140621568598088,1.1141846796302683
2025-08-05T09:02:59.286514Z,1.1141765189116783,1.1143224695162084
2025-08-05T09:03:00.128779Z,1.1142217586481107,1.1143087805116672
2025-08-05T09:03:00.294321Z,1.1143316367494294,1.114499496393379
2025-08-05T09:03:00.357196Z,1.1144434625047297,1.1144934625047296
2025-08-05T09:03:00.953774Z,1.1145609233483085,1.1147096348805148
2025-08-05T09:03:01.449474Z,1.114704129039323,1.1148241112046096
2025-08-05T09:03:02.499182Z,1.114540287889698,1.1147411022868357
2025-08-05T09:03:03.163329Z,1.114529096456518,1.1147668620100495
2025-08-05T09:03:03.976827Z,1.114720022121805,1.1148534695133674
2025-08-05T09:03:04.142494Z,1.114762502470234,1.1149820387666909
2025-08-05T09:03:04.240161Z,1.1148115779557695,1.1149457721417377
2025-08-05T09:03:04.934539Z,1.1148607216737016,1.1149624153475453
2025-08-05T09:03:05.756644Z,1.1147400141529198,1.114977309334529
2025-08-05T09:03:08.085146Z,1.1148407075733964,1.115016746395633
2025-08-05T09:03:08.351186Z,1.1150793199518745,1.115229541878005
2025-08-05T09:03:08.583808Z,1.115193115079547,1.1153774739533022
